고객ID,2024관측일수,2025관측일수,2024시간값완전도,2025시간값완전도,2개년핵심표본
M0801,366,365,0.9992030965391621,0.9994292237442922,Y
M0802,366,365,0.9989754098360656,0.9982876712328768,Y
M0803,366,344,0.998747723132969,0.9976986434108527,N
M0804,366,365,0.9992030965391621,0.9994292237442922,Y
M0805,366,347,0.9733606557377049,0.9734630163304515,N
M0806,302,365,0.9718543046357616,0.9984018264840183,N
M0807,366,365,0.9989754098360656,0.9994292237442922,Y
M0808,366,365,0.9914617486338798,0.9860730593607306,N
M0809,366,365,0.9992030965391621,0.9994292237442922,Y
M0810,366,365,0.9992030965391621,0.9994292237442922,Y
M0811,366,365,0.9989754098360656,0.9994292237442922,Y
M0812,366,365,0.9990892531876139,0.9990867579908675,Y
M0813,366,365,0.9989754098360656,0.9994292237442922,Y
M0814,366,365,0.9989754098360656,0.9994292237442922,Y
M0815,366,239,0.9992030965391621,0.9925034867503487,N
M0816,366,365,0.9943078324225865,0.9965753424657534,N
M0817,366,365,0.9943078324225865,0.9965753424657534,N
M0818,366,229,0.9992030965391621,0.9830786026200873,N
M0819,366,365,0.9992030965391621,0.9994292237442922,Y
M0820,366,365,1.0,1.0,Y
M0821,326,315,0.9955265848670757,0.9965608465608465,N
M0822,312,365,0.9978632478632479,0.9987442922374429,N
M0823,312,365,0.9978632478632479,1.0,N
M0824,348,348,0.9947318007662835,0.9952107279693486,N
M0825,366,365,0.9989754098360656,0.9985159817351598,Y
M0826,366,365,0.9985200364298725,0.9650684931506849,N
M0827,366,365,0.9964708561020036,0.994406392694064,N
M0828,366,365,1.0,1.0,Y
M0829,366,365,0.998747723132969,0.9992009132420091,Y
M0830,366,252,0.9986338797814208,0.998181216931217,N
M0831,366,348,0.9985200364298725,0.9940134099616859,N
M0832,366,365,0.9985200364298725,0.998972602739726,Y
M0833,366,258,0.9979508196721312,0.9956395348837209,N
M0834,366,365,0.9985200364298725,0.9979452054794521,Y
M0835,360,365,0.9979166666666667,0.9984018264840183,N
M0836,366,365,0.9929417122040073,0.9992009132420091,N
M0837,366,365,0.9986338797814208,0.9984018264840183,Y
M0838,366,365,0.9993169398907104,0.9994292237442922,Y
M0839,366,365,0.9992030965391621,0.9994292237442922,Y
M0840,364,359,0.9946199633699634,0.9943129062209842,N
M0841,366,349,0.9986338797814208,0.9929560649474689,N
M0842,366,365,0.9988615664845173,0.9992009132420091,Y
M0843,351,365,0.9957264957264957,0.9985159817351598,N
M0844,331,365,0.9420946626384693,0.9994292237442922,N
M0845,366,365,0.998747723132969,0.9984018264840183,Y
M0846,366,365,0.9984061930783242,0.9981735159817352,Y
M0847,366,365,0.9992030965391621,0.9994292237442922,Y
M0848,366,365,0.998747723132969,0.9984018264840183,Y
M0849,366,365,0.9992030965391621,0.9994292237442922,Y
M0850,366,327,0.9992030965391621,0.9945208970438328,N
M0851,366,365,0.9993169398907104,0.9992009132420091,Y
M0852,366,365,0.9992030965391621,0.9994292237442922,Y
M0853,366,344,0.9939663023679417,0.9321705426356589,N
M0854,112,332,0.7961309523809523,0.9984939759036144,N
M0855,366,365,0.9989754098360656,0.9984018264840183,Y
M0856,366,365,0.9985200364298725,0.9982876712328768,Y
M0857,366,338,0.9986338797814208,0.9942061143984221,N
M0858,366,365,0.9989754098360656,0.9990867579908675,Y
M0859,366,365,0.9992030965391621,0.9985159817351598,Y
M0860,366,365,0.9989754098360656,0.9985159817351598,Y
M0861,353,365,0.9926817752596789,0.9982876712328768,N
M0862,366,365,0.9980646630236795,0.997716894977169,Y
M0863,366,365,0.9992030965391621,0.998972602739726,Y
M0864,148,365,0.9938063063063063,0.9970319634703196,N
M0865,366,365,0.9985200364298725,0.9984018264840183,Y
M0866,335,365,0.9958955223880597,0.9981735159817352,N
M0867,366,365,0.9993169398907104,0.9994292237442922,Y
M0868,366,365,0.9992030965391621,0.9994292237442922,Y
M0869,366,365,0.9982923497267759,0.9955479452054794,Y
M0870,366,365,0.9992030965391621,0.9992009132420091,Y
M0871,365,365,0.9979452054794521,0.9984018264840183,N
M0872,366,365,0.9988615664845173,0.9986301369863013,Y
M0873,366,365,0.998747723132969,0.9982876712328768,Y
M0874,357,365,0.998015873015873,0.9984018264840183,N
M0875,366,365,0.9939663023679417,0.9988584474885844,N
M0876,366,365,1.0,1.0,Y
M0877,366,365,0.998747723132969,0.9940639269406393,N
M0878,366,365,0.9992030965391621,0.9994292237442922,Y
M0879,366,365,0.9985200364298725,0.9982876712328768,Y
M0880,364,365,0.9954212454212454,0.9987442922374429,N
M0881,366,365,0.9989754098360656,0.9969178082191781,Y
M0882,366,365,0.998747723132969,0.9982876712328768,Y
M0883,366,365,0.9923724954462659,0.9970319634703196,N
M0884,366,365,0.9992030965391621,0.9993150684931507,Y
M0885,366,365,0.9985200364298725,0.9973744292237443,Y
M0886,366,365,0.998747723132969,0.9987442922374429,Y
M0887,322,365,0.9943064182194618,0.9982876712328768,N
M0888,322,365,0.9939182194616977,0.9981735159817352,N
M0889,366,365,0.998747723132969,0.996689497716895,Y
M0890,366,365,0.9981785063752276,0.9954337899543378,Y
M0891,366,365,0.9992030965391621,0.997716894977169,Y
M0892,366,365,0.9988615664845173,0.9984018264840183,Y
M0893,366,365,0.9988615664845173,0.9987442922374429,Y
M0894,366,365,0.998747723132969,0.9984018264840183,Y
M0895,366,365,0.9985200364298725,0.9984018264840183,Y
M0896,366,365,0.9986338797814208,0.9982876712328768,Y
M0897,366,365,0.9986338797814208,0.9984018264840183,Y
M0898,289,365,0.9976931949250288,0.9986301369863013,N
M0899,327,361,0.9841997961264016,0.9755309325946445,N
M0900,321,332,0.9971443406022845,0.8778865461847389,N
M0901,366,365,0.9749544626593807,0.9628995433789954,N
M0902,366,365,0.9989754098360656,0.9985159817351598,Y
M0903,366,365,0.9986338797814208,0.9993150684931507,Y
M0904,366,365,0.998747723132969,0.9985159817351598,Y
M0905,366,365,0.9982923497267759,0.997716894977169,Y
M0906,366,364,1.0,0.9972527472527473,N
M0907,366,365,0.9985200364298725,0.9888127853881279,N
M0908,366,365,0.9844034608378871,0.9972602739726028,N
M0909,366,365,0.9941939890710383,0.9976027397260274,N
M0910,366,365,0.9946493624772313,0.9970319634703196,N
M0911,366,365,0.998747723132969,0.9985159817351598,Y
M0912,366,364,0.9988615664845173,0.9947344322344323,N
M0913,366,365,0.9986338797814208,0.9984018264840183,Y
M0914,366,365,0.9985200364298725,0.990296803652968,N
M0915,366,365,0.998747723132969,0.9986301369863013,Y
M0916,366,178,0.9989754098360656,0.9927434456928839,N
M0917,366,178,0.9989754098360656,0.9929775280898876,N
M0918,366,365,1.0,1.0,Y
M0919,366,365,0.9985200364298725,0.9980593607305936,Y
M0920,366,365,0.9982923497267759,0.9984018264840183,Y
M0921,366,365,0.9985200364298725,0.9980593607305936,Y
M0922,366,365,0.9982923497267759,0.9979452054794521,Y
M0923,366,365,0.9985200364298725,0.9971461187214612,Y
M0924,366,365,0.998747723132969,0.9986301369863013,Y
M0925,366,356,0.9979508196721312,0.9959035580524345,N
M0926,362,356,0.9951657458563536,0.9960205992509363,N
M0927,245,292,0.9976190476190476,0.9984303652968036,N
M0928,366,365,0.998747723132969,0.9985159817351598,Y
M0929,366,338,0.9984061930783242,0.9961785009861933,N
M0930,366,315,0.9980646630236795,0.995899470899471,N
M0931,366,365,0.9989754098360656,0.9984018264840183,Y
M0932,366,365,0.9981785063752276,0.9958904109589041,Y
M0933,366,365,0.9976092896174863,0.9984018264840183,Y
M0934,366,365,0.998747723132969,0.9985159817351598,Y
M0935,366,365,0.998747723132969,0.9982876712328768,Y
M0936,366,365,1.0,1.0,Y
M0937,366,365,0.998747723132969,0.9978310502283105,Y
M0938,366,365,0.998747723132969,0.997716894977169,Y
M0939,366,365,0.998747723132969,0.9979452054794521,Y
M0940,366,365,0.998747723132969,0.9982876712328768,Y
M0941,366,365,0.9985200364298725,0.9985159817351598,Y
M0942,366,365,0.9985200364298725,0.9984018264840183,Y
M0943,366,365,0.9960154826958105,0.994406392694064,N
M0944,366,365,0.998747723132969,0.9984018264840183,Y
M0945,366,364,0.9986338797814208,0.9902701465201466,N
M0946,366,365,0.998747723132969,0.9981735159817352,Y
M0947,366,365,0.9985200364298725,0.9984018264840183,Y
M0948,366,365,0.9961293260473588,0.9976027397260274,Y
M0949,366,365,0.9989754098360656,0.9984018264840183,Y
M0950,366,365,0.9985200364298725,0.9984018264840183,Y
M0951,366,365,0.998747723132969,0.9984018264840183,Y
M0952,366,365,1.0,1.0,Y
M0953,366,365,0.9985200364298725,0.9984018264840183,Y
M0954,366,365,0.998747723132969,0.9984018264840183,Y
M0955,366,365,0.998747723132969,0.9984018264840183,Y
M0956,366,365,0.9986338797814208,0.9978310502283105,Y
M0957,366,365,0.998747723132969,0.9984018264840183,Y
M0958,366,365,0.9988615664845173,0.9982876712328768,Y
M0959,366,340,0.9992030965391621,0.9892156862745098,N
M0960,366,365,0.998747723132969,0.9981735159817352,Y
M0961,366,365,0.998747723132969,0.9981735159817352,Y
M0962,366,365,0.9982923497267759,0.9982876712328768,Y
M0963,366,365,0.9990892531876139,0.9982876712328768,Y
M0964,366,365,0.998747723132969,0.9984018264840183,Y
M0965,366,365,0.9985200364298725,0.9984018264840183,Y
M0966,277,359,0.9929302045728039,0.9810817084493965,N
M0967,366,365,0.9982923497267759,0.9982876712328768,Y
M0968,366,365,0.9985200364298725,0.9984018264840183,Y
M0969,366,365,0.9986338797814208,0.9984018264840183,Y
M0970,366,365,0.9984061930783242,0.9978310502283105,Y
M0971,366,365,0.998747723132969,0.9981735159817352,Y
M0972,366,365,0.9982923497267759,0.9984018264840183,Y
M0973,366,365,0.998747723132969,0.9984018264840183,Y
M0974,366,365,0.9986338797814208,0.9981735159817352,Y
M0975,366,365,0.998747723132969,0.9984018264840183,Y
M0976,366,365,0.998747723132969,0.9982876712328768,Y
M0977,253,365,0.9896245059288538,0.9815068493150685,N
M0978,366,365,0.9982923497267759,0.9985159817351598,Y
M0979,366,365,0.998747723132969,0.9981735159817352,Y
M0980,366,365,0.9906648451730419,0.9961187214611872,N
M0981,366,365,0.9989754098360656,0.997716894977169,Y
M0982,366,365,0.9982923497267759,0.9985159817351598,Y
M0983,366,365,0.9985200364298725,0.9971461187214612,Y
M0984,366,365,0.9985200364298725,0.9984018264840183,Y
M0985,366,365,0.9985200364298725,0.9981735159817352,Y
M0986,366,365,0.998747723132969,0.9984018264840183,Y
M0987,366,365,0.9990892531876139,0.9980593607305936,Y
M0988,366,365,0.998747723132969,0.9986301369863013,Y
M0989,366,365,0.9988615664845173,0.9978310502283105,Y
M0990,365,365,0.9972602739726028,0.9982876712328768,N
M0991,366,365,0.998747723132969,0.9984018264840183,Y
M0992,366,365,0.998747723132969,0.9986301369863013,Y
M0993,283,365,0.9967608951707891,0.9968036529680365,N
M0994,353,365,0.9968130311614731,0.9985159817351598,N
M0995,366,365,0.9984061930783242,0.9969178082191781,Y
M0996,359,365,0.9974466109563602,0.9986301369863013,N
M0997,366,364,0.9903233151183971,0.9925595238095238,N
M0998,366,365,0.9985200364298725,0.9982876712328768,Y
M0999,366,365,0.9985200364298725,0.9982876712328768,Y
M1000,366,365,0.998747723132969,0.9981735159817352,Y
M1001,366,365,0.9986338797814208,0.9984018264840183,Y
M1002,366,365,0.9990892531876139,0.9985159817351598,Y
M1003,366,365,0.9968123861566485,0.9973744292237443,Y
M1004,366,365,0.998747723132969,0.9984018264840183,Y
M1005,366,365,0.9988615664845173,0.9986301369863013,Y
M1006,366,365,0.998747723132969,0.9984018264840183,Y
M1007,366,365,0.9988615664845173,0.9986301369863013,Y
M1008,366,365,0.998747723132969,0.9984018264840183,Y
M1009,364,365,0.9980540293040293,0.9985159817351598,N
M1010,366,365,0.998747723132969,0.9987442922374429,Y
M1011,366,365,0.9989754098360656,0.9984018264840183,Y
M1012,366,365,0.9985200364298725,0.9984018264840183,Y
M1013,366,365,0.998747723132969,0.9981735159817352,Y
M1014,366,365,0.9985200364298725,0.9984018264840183,Y
M1015,303,349,0.9972497249724972,0.9970152817574021,N
M1016,366,365,0.9986338797814208,0.9984018264840183,Y
M1017,366,365,0.9989754098360656,0.9984018264840183,Y
M1018,366,365,1.0,0.9998858447488584,Y
M1019,366,365,0.9989754098360656,0.9980593607305936,Y
M1020,366,365,0.998747723132969,0.9984018264840183,Y
M1021,366,365,0.9985200364298725,0.9982876712328768,Y
M1022,366,365,0.9985200364298725,0.9982876712328768,Y
M1023,366,365,0.9985200364298725,0.9985159817351598,Y
M1024,366,365,1.0,1.0,Y
M1025,366,365,0.9980646630236795,0.9979452054794521,Y
M1026,366,365,0.9982923497267759,0.9979452054794521,Y
M1027,366,365,0.9971539162112932,0.9972602739726028,Y
M1028,173,365,0.9944605009633911,1.0,N
M1029,366,365,1.0,1.0,Y
M1030,366,365,1.0,1.0,Y
M1031,366,365,0.9988615664845173,0.9985159817351598,Y
M1032,366,365,0.9985200364298725,0.9985159817351598,Y
M1033,366,365,0.998747723132969,0.9985159817351598,Y
M1034,366,350,0.9969262295081968,0.9957142857142857,N
M1035,366,365,0.998747723132969,0.9984018264840183,Y
M1036,366,365,0.9985200364298725,0.997716894977169,Y
M1037,366,365,0.9973816029143898,0.9971461187214612,Y
M1038,366,365,0.9973816029143898,0.9960045662100456,Y
M1039,366,365,0.9984061930783242,0.9984018264840183,Y
M1040,366,365,0.9985200364298725,0.9987442922374429,Y
M1041,366,365,0.9985200364298725,0.9985159817351598,Y
M1042,366,363,0.9867941712204007,0.9873737373737373,N
M1043,366,363,0.9867941712204007,0.9874885215794307,N
M1044,366,365,0.9842896174863388,0.9942922374429224,N
M1045,366,206,0.9992030965391621,0.977953074433657,N
M1046,366,365,0.9992030965391621,0.9981735159817352,Y
M1047,366,365,0.9988615664845173,0.9984018264840183,Y
M1048,366,365,0.9985200364298725,0.9982876712328768,Y
M1049,366,365,0.998747723132969,0.9984018264840183,Y
M1050,366,365,0.998747723132969,0.9980593607305936,Y
M1051,366,365,0.9985200364298725,0.9984018264840183,Y
M1052,366,365,0.998747723132969,0.9984018264840183,Y
M1053,366,365,1.0,1.0,Y
M1054,366,365,1.0,1.0,Y
M1055,366,365,1.0,1.0,Y
M1056,366,270,0.9980646630236795,0.9970679012345679,N
M1057,366,365,0.9985200364298725,0.9984018264840183,Y
M1058,366,365,1.0,1.0,Y
M1059,366,365,0.9988615664845173,0.9981735159817352,Y
M1060,366,365,0.9974954462659381,0.9979452054794521,Y
M1061,366,365,0.9986338797814208,0.9978310502283105,Y
M1062,366,365,0.9986338797814208,0.9978310502283105,Y
M1063,366,363,0.9985200364298725,0.9919651056014692,N
M1064,366,365,0.998747723132969,0.9984018264840183,Y
M1065,366,365,0.9985200364298725,0.9984018264840183,Y
M1066,366,365,1.0,1.0,Y
M1067,366,365,0.998747723132969,0.9985159817351598,Y
M1068,366,365,0.9982923497267759,0.9984018264840183,Y
M1069,366,365,1.0,1.0,Y
M1070,366,365,1.0,1.0,Y
M1071,366,365,1.0,1.0,Y
M1072,366,365,1.0,1.0,Y
M1073,366,365,0.9998861566484517,1.0,Y
M1074,366,365,0.9998861566484517,1.0,Y
M1075,366,365,1.0,1.0,Y
M1076,366,365,0.9986338797814208,0.9973744292237443,Y
M1077,366,365,0.9989754098360656,0.9981735159817352,Y
M1078,366,231,0.9985200364298725,0.9906204906204906,N
M1079,366,365,0.9986338797814208,0.9987442922374429,Y
M1080,366,365,0.998747723132969,0.9986301369863013,Y
M1081,366,365,0.9853142076502732,0.9985159817351598,N
M1082,366,365,0.9985200364298725,0.9981735159817352,Y
M1083,366,365,0.9985200364298725,0.9984018264840183,Y
M1084,366,365,1.0,1.0,Y
M1085,366,365,0.998747723132969,0.9982876712328768,Y
M1086,366,365,0.9985200364298725,0.9982876712328768,Y
M1087,366,365,0.9985200364298725,0.9981735159817352,Y
M1088,366,365,0.9985200364298725,0.9984018264840183,Y
M1089,366,365,0.998747723132969,0.9984018264840183,Y
M1090,366,365,0.9976092896174863,0.9985159817351598,Y
M1091,256,100,0.9967447916666666,0.99125,N
M1092,366,340,0.9985200364298725,0.9962009803921569,N
M1093,358,365,0.9959264432029795,0.9985159817351598,N
M1094,358,365,0.9958100558659218,0.9987442922374429,N
M1095,358,365,0.9959264432029795,0.9985159817351598,N
M1096,366,365,0.9985200364298725,0.9984018264840183,Y
M1097,366,365,0.998747723132969,0.9981735159817352,Y
M1098,44,198,0.9971590909090909,0.9955808080808081,N
M1099,366,365,0.9985200364298725,0.9984018264840183,Y
M1100,366,365,0.9989754098360656,0.9981735159817352,Y
M1101,366,365,0.9989754098360656,0.9984018264840183,Y
M1102,366,365,0.998747723132969,0.9980593607305936,Y
M1103,366,365,0.998747723132969,0.9985159817351598,Y
M1104,366,365,0.9986338797814208,0.9981735159817352,Y
M1105,366,365,0.998747723132969,0.9981735159817352,Y
M1106,366,365,1.0,1.0,Y
M1107,366,365,0.998747723132969,0.9985159817351598,Y
M1108,366,365,0.9977231329690346,0.9973744292237443,Y
M1109,366,312,1.0,0.9965277777777778,N
M1110,366,365,0.998747723132969,0.9984018264840183,Y
M1111,366,365,0.9986338797814208,0.9985159817351598,Y
M1112,366,365,0.9986338797814208,0.9984018264840183,Y
M1113,366,365,0.9985200364298725,0.9984018264840183,Y
M1114,322,365,0.9967650103519669,0.9984018264840183,N
M1115,366,365,0.9985200364298725,0.9982876712328768,Y
M1116,366,365,0.998747723132969,0.997716894977169,Y
M1117,366,365,0.9988615664845173,0.9982876712328768,Y
M1118,366,365,0.9988615664845173,0.9985159817351598,Y
M1119,366,365,0.9989754098360656,0.9984018264840183,Y
M1120,366,365,0.998747723132969,0.9982876712328768,Y
M1121,366,365,0.9985200364298725,0.9984018264840183,Y
M1122,366,365,0.9988615664845173,0.9982876712328768,Y
M1123,366,365,0.998747723132969,0.9985159817351598,Y
M1124,366,365,0.998747723132969,0.9982876712328768,Y
M1125,366,365,0.998747723132969,0.9982876712328768,Y
M1126,366,365,0.9985200364298725,0.9982876712328768,Y
M1127,366,365,0.9982923497267759,0.9984018264840183,Y
M1128,366,365,0.998747723132969,0.9982876712328768,Y
M1129,366,365,0.9979508196721312,0.9984018264840183,Y
M1130,366,365,0.998747723132969,0.9982876712328768,Y
M1131,366,365,0.998747723132969,0.9982876712328768,Y
M1132,366,365,0.998747723132969,0.9982876712328768,Y
M1133,366,365,0.9989754098360656,0.9984018264840183,Y
M1134,366,365,0.998747723132969,0.9984018264840183,Y
M1135,366,365,0.998747723132969,0.9981735159817352,Y
M1136,366,363,0.9989754098360656,0.9962121212121212,N
M1137,366,365,0.9998861566484517,1.0,Y
M1138,366,338,0.9986338797814208,0.9959319526627219,N
M1139,366,365,0.9988615664845173,0.9979452054794521,Y
M1140,289,365,0.9976931949250288,0.9986301369863013,N
M1141,366,311,0.9985200364298725,0.994908896034298,N
M1142,366,365,0.9997723132969034,1.0,Y
M1143,363,365,0.9971303948576676,0.9984018264840183,N
M1144,366,358,0.9988615664845173,0.9969739292364991,N
M1145,366,365,0.9986338797814208,0.9984018264840183,Y
M1146,366,365,0.9982923497267759,0.9981735159817352,Y
M1147,366,365,0.9984061930783242,0.9981735159817352,Y
M1148,366,365,0.998747723132969,0.9982876712328768,Y
M1149,366,365,0.9984061930783242,0.9980593607305936,Y
M1150,366,365,0.998747723132969,0.9981735159817352,Y
M1151,366,365,0.9986338797814208,0.9981735159817352,Y
M1152,366,365,0.998747723132969,0.9984018264840183,Y
M1153,356,365,0.983497191011236,0.9968036529680365,N
M1154,366,365,1.0,1.0,Y
M1155,366,365,0.9986338797814208,0.9980593607305936,Y
M1156,366,365,0.9986338797814208,0.9978310502283105,Y
M1157,366,365,0.9985200364298725,0.9984018264840183,Y
M1158,360,361,0.9746527777777778,0.9617959372114496,N
M1159,366,365,0.9985200364298725,0.9984018264840183,Y
M1160,366,365,0.9988615664845173,0.9958904109589041,Y
M1161,366,365,0.9989754098360656,0.9987442922374429,Y
M1162,366,365,0.998747723132969,0.9985159817351598,Y
M1163,366,365,0.9988615664845173,0.9981735159817352,Y
M1164,366,363,0.9989754098360656,0.9973599632690542,N
M1165,343,365,0.9860301263362488,1.0,N
M1166,366,365,0.9985200364298725,0.9974885844748859,Y
M1167,366,365,0.9982923497267759,0.9979452054794521,Y
M1168,366,365,0.9985200364298725,0.9984018264840183,Y
M1169,366,325,0.9993169398907104,0.9935897435897436,N
M1170,366,364,0.9985200364298725,0.9948489010989011,N
M1171,366,365,0.9985200364298725,0.9980593607305936,Y
M1172,366,365,0.9985200364298725,0.9957762557077625,Y
M1173,366,365,0.998747723132969,0.9984018264840183,Y
M1174,366,365,0.9988615664845173,0.9992009132420091,Y
M1175,366,365,0.998747723132969,0.9982876712328768,Y
M1176,366,365,0.9989754098360656,0.9984018264840183,Y
M1177,366,352,0.9986338797814208,0.9971590909090909,N
M1178,366,324,0.998747723132969,0.9962705761316872,N
M1179,366,365,0.9986338797814208,0.9981735159817352,Y
M1180,366,365,0.998747723132969,0.9985159817351598,Y
M1181,366,365,0.9985200364298725,0.9961187214611872,Y
M1182,366,364,0.9986338797814208,0.9965659340659341,N
M1183,366,365,0.9960154826958105,0.9968036529680365,Y
M1184,78,345,0.9946581196581197,0.9943236714975845,N
M1185,358,365,0.9959264432029795,0.9987442922374429,N
M1186,366,365,1.0,0.9998858447488584,Y
M1187,287,365,0.9943379790940766,0.9958904109589041,N
M1188,188,365,0.9973404255319149,0.9982876712328768,N
M1189,366,365,0.9986338797814208,0.9982876712328768,Y
M1190,366,365,0.9986338797814208,0.9984018264840183,Y
M1191,366,365,0.9986338797814208,0.9984018264840183,Y
M1192,366,365,0.9985200364298725,0.9981735159817352,Y
M1193,366,365,0.9985200364298725,0.9984018264840183,Y
M1194,317,365,0.9980283911671924,1.0,N
M1195,238,365,0.9812675070028011,0.9984018264840183,N
M1196,41,362,0.907520325203252,0.9960865561694291,N
